marka,model,yil,yakit_turu,arac_tipi,karbon_emisyon
Audi,A4,2010,Benzin,SUV,140
Audi,A4,2010,Benzin,Ticari,141
Audi,A4,2010,Benzin,Coupe,129
Audi,A4,2010,Dizel,Sedan,111
Audi,A4,2010,Dizel,Hatchback,123
Audi,A4,2010,Dizel,SUV,113
Audi,A4,2010,Dizel,Ticari,107
Audi,A4,2010,Dizel,Coupe,110
Audi,A4,2010,LPG,Sedan,121
Audi,A4,2010,LPG,Hatchback,130
Audi,A4,2010,LPG,SUV,126
Audi,A4,2010,LPG,Ticari,130
Audi,A4,2010,LPG,Coupe,130
Audi,A4,2010,Hibrit,Sedan,64
Audi,A4,2010,Hibrit,Hatchback,68
Audi,A4,2010,Hibrit,SUV,76
Audi,A4,2010,Hibrit,Ticari,79
Audi,A4,2010,Hibrit,Coupe,77
Audi,A4,2010,Elektrik,Sedan,0
Audi,A4,2010,Elektrik,Hatchback,0
Audi,A4,2010,Elektrik,SUV,0
Audi,A4,2010,Elektrik,Ticari,0
Audi,A4,2010,Elektrik,Coupe,0
Audi,A4,2011,Benzin,Sedan,131
Audi,A4,2011,Benzin,Hatchback,132
Audi,A4,2011,Benzin,SUV,141
Audi,A4,2011,Benzin,Ticari,137
Audi,A4,2011,Benzin,Coupe,131
Audi,A4,2011,Dizel,Sedan,112
Audi,A4,2011,Dizel,Hatchback,120
Audi,A4,2011,Dizel,SUV,118
Audi,A4,2011,Dizel,Ticari,108
Audi,A4,2011,Dizel,Coupe,116
Audi,A4,2011,LPG,Sedan,125
Audi,A4,2011,LPG,Hatchback,121
Audi,A4,2011,LPG,SUV,126
Audi,A4,2011,LPG,Ticari,129
Audi,A4,2011,LPG,Coupe,117
Audi,A4,2011,Hibrit,Sedan,77
Audi,A4,2011,Hibrit,Hatchback,83
Audi,A4,2011,Hibrit,SUV,73
Audi,A4,2011,Hibrit,Ticari,72
Audi,A4,2011,Hibrit,Coupe,83
Audi,A4,2011,Elektrik,Sedan,0
Audi,A4,2011,Elektrik,Hatchback,0
Audi,A4,2011,Elektrik,SUV,0
Audi,A4,2011,Elektrik,Ticari,0
Audi,A4,2011,Elektrik,Coupe,0
Audi,A4,2012,Benzin,Sedan,144
Audi,A4,2012,Benzin,Hatchback,145
Audi,A4,2012,Benzin,SUV,147
Audi,A4,2012,Benzin,Ticari,132
Audi,A4,2012,Benzin,Coupe,134
Audi,A4,2012,Dizel,Sedan,110
Audi,A4,2012,Dizel,Hatchback,121
Audi,A4,2012,Dizel,SUV,114
Audi,A4,2012,Dizel,Ticari,122
Audi,A4,2012,Dizel,Coupe,125
Audi,A4,2012,LPG,Sedan,128
Audi,A4,2012,LPG,Hatchback,124
Audi,A4,2012,LPG,SUV,133
Audi,A4,2012,LPG,Ticari,133
Audi,A4,2012,LPG,Coupe,135
Audi,A4,2012,Hibrit,Sedan,71
Audi,A4,2012,Hibrit,Hatchback,76
Audi,A4,2012,Hibrit,SUV,67
Audi,A4,2012,Hibrit,Ticari,69
Audi,A4,2012,Hibrit,Coupe,80
Audi,A4,2012,Elektrik,Sedan,0
Audi,A4,2012,Elektrik,Hatchback,0
Audi,A4,2012,Elektrik,SUV,0
Audi,A4,2012,Elektrik,Ticari,0
Audi,A4,2012,Elektrik,Coupe,0
Audi,A4,2013,Benzin,Sedan,137
Audi,A4,2013,Benzin,Hatchback,152
Audi,A4,2013,Benzin,SUV,136
Audi,A4,2013,Benzin,Ticari,145
Audi,A4,2013,Benzin,Coupe,136
Audi,A4,2013,Dizel,Sedan,127
Audi,A4,2013,Dizel,Hatchback,111
Audi,A4,2013,Dizel,SUV,108
Audi,A4,2013,Dizel,Ticari,112
Audi,A4,2013,Dizel,Coupe,122
Audi,A4,2013,LPG,Sedan,123
Audi,A4,2013,LPG,Hatchback,121
Audi,A4,2013,LPG,SUV,136
Audi,A4,2013,LPG,Ticari,134
Audi,A4,2013,LPG,Coupe,130
Audi,A4,2013,Hibrit,Sedan,69
Audi,A4,2013,Hibrit,Hatchback,82
Audi,A4,2013,Hibrit,SUV,78
Audi,A4,2013,Hibrit,Ticari,68
Audi,A4,2013,Hibrit,Coupe,77
Audi,A4,2013,Elektrik,Sedan,0
Audi,A4,2013,Elektrik,Hatchback,0
Audi,A4,2013,Elektrik,SUV,0
Audi,A4,2013,Elektrik,Ticari,0
Audi,A4,2013,Elektrik,Coupe,0
Audi,A4,2014,Benzin,Sedan,154
Audi,A4,2014,Benzin,Hatchback,137
Audi,A4,2014,Benzin,SUV,140
Audi,A4,2014,Benzin,Ticari,135
Audi,A4,2014,Benzin,Coupe,148
Audi,A4,2014,Dizel,Sedan,125
Audi,A4,2014,Dizel,Hatchback,115
Audi,A4,2014,Dizel,SUV,125
Audi,A4,2014,Dizel,Ticari,122
Audi,A4,2014,Dizel,Coupe,125
Audi,A4,2014,LPG,Sedan,129
Audi,A4,2014,LPG,Hatchback,131
Audi,A4,2014,LPG,SUV,121
Audi,A4,2014,LPG,Ticari,123
Audi,A4,2014,LPG,Coupe,139
Audi,A4,2014,Hibrit,Sedan,85
Audi,A4,2014,Hibrit,Hatchback,88
Audi,A4,2014,Hibrit,SUV,72
Audi,A4,2014,Hibrit,Ticari,78
Audi,A4,2014,Hibrit,Coupe,76
Audi,A4,2014,Elektrik,Sedan,0
Audi,A4,2014,Elektrik,Hatchback,0
Audi,A4,2014,Elektrik,SUV,0
Audi,A4,2014,Elektrik,Ticari,0
Audi,A4,2014,Elektrik,Coupe,0
Audi,A4,2015,Benzin,Sedan,145
Audi,A4,2015,Benzin,Hatchback,154
Audi,A4,2015,Benzin,SUV,141
Audi,A4,2015,Benzin,Ticari,155
Audi,A4,2015,Benzin,Coupe,145
Audi,A4,2015,Dizel,Sedan,127
Audi,A4,2015,Dizel,Hatchback,117
Audi,A4,2015,Dizel,SUV,127
Audi,A4,2015,Dizel,Ticari,117
Audi,A4,2015,Dizel,Coupe,126
Audi,A4,2015,LPG,Sedan,140
Audi,A4,2015,LPG,Hatchback,138
Audi,A4,2015,LPG,SUV,131
Audi,A4,2015,LPG,Ticari,133
Audi,A4,2015,LPG,Coupe,127
Audi,A4,2015,Hibrit,Sedan,87
Audi,A4,2015,Hibrit,Hatchback,72
Audi,A4,2015,Hibrit,SUV,87
Audi,A4,2015,Hibrit,Ticari,78
Audi,A4,2015,Hibrit,Coupe,72
Audi,A4,2015,Elektrik,Sedan,0
Audi,A4,2015,Elektrik,Hatchback,0
Audi,A4,2015,Elektrik,SUV,0
Audi,A4,2015,Elektrik,Ticari,0
Audi,A4,2015,Elektrik,Coupe,0
Audi,A4,2016,Benzin,Sedan,142
Audi,A4,2016,Benzin,Hatchback,154
Audi,A4,2016,Benzin,SUV,143
Audi,A4,2016,Benzin,Ticari,154
Audi,A4,2016,Benzin,Coupe,139
Audi,A4,2016,Dizel,Sedan,122
Audi,A4,2016,Dizel,Hatchback,116
Audi,A4,2016,Dizel,SUV,124
Audi,A4,2016,Dizel,Ticari,127
Audi,A4,2016,Dizel,Coupe,123
Audi,A4,2016,LPG,Sedan,137
Audi,A4,2016,LPG,Hatchback,136
Audi,A4,2016,LPG,SUV,132
Audi,A4,2016,LPG,Ticari,131
Audi,A4,2016,LPG,Coupe,126
Audi,A4,2016,Hibrit,Sedan,73
Audi,A4,2016,Hibrit,Hatchback,89
Audi,A4,2016,Hibrit,SUV,73
Audi,A4,2016,Hibrit,Ticari,89
Audi,A4,2016,Hibrit,Coupe,79
Audi,A4,2016,Elektrik,Sedan,0
Audi,A4,2016,Elektrik,Hatchback,0
Audi,A4,2016,Elektrik,SUV,0
Audi,A4,2016,Elektrik,Ticari,0
Audi,A4,2016,Elektrik,Coupe,0
Audi,A4,2017,Benzin,Sedan,144
Audi,A4,2017,Benzin,Hatchback,143
Audi,A4,2017,Benzin,SUV,150
Audi,A4,2017,Benzin,Ticari,146
Audi,A4,2017,Benzin,Coupe,145
Audi,A4,2017,Dizel,Sedan,130
Audi,A4,2017,Dizel,Hatchback,119
Audi,A4,2017,Dizel,SUV,118
Audi,A4,2017,Dizel,Ticari,124
Audi,A4,2017,Dizel,Coupe,115
Audi,A4,2017,LPG,Sedan,138
Audi,A4,2017,LPG,Hatchback,141
Audi,A4,2017,LPG,SUV,131
Audi,A4,2017,LPG,Ticari,127
Audi,A4,2017,LPG,Coupe,127
Audi,A4,2017,Hibrit,Sedan,86
Audi,A4,2017,Hibrit,Hatchback,83
Audi,A4,2017,Hibrit,SUV,83
Audi,A4,2017,Hibrit,Ticari,76
Audi,A4,2017,Hibrit,Coupe,91
Audi,A4,2017,Elektrik,Sedan,0
Audi,A4,2017,Elektrik,Hatchback,0
Audi,A4,2017,Elektrik,SUV,0
Audi,A4,2017,Elektrik,Ticari,0
Audi,A4,2017,Elektrik,Coupe,0
Audi,A4,2018,Benzin,Sedan,148
Audi,A4,2018,Benzin,Hatchback,148
Audi,A4,2018,Benzin,SUV,160
Audi,A4,2018,Benzin,Ticari,145
Audi,A4,2018,Benzin,Coupe,157
Audi,A4,2018,Dizel,Sedan,121
Audi,A4,2018,Dizel,Hatchback,123
Audi,A4,2018,Dizel,SUV,116
Audi,A4,2018,Dizel,Ticari,128
Audi,A4,2018,Dizel,Coupe,128
Audi,A4,2018,LPG,Sedan,141
Audi,A4,2018,LPG,Hatchback,143
Audi,A4,2018,LPG,SUV,133
Audi,A4,2018,LPG,Ticari,136
Audi,A4,2018,LPG,Coupe,130
Audi,A4,2018,Hibrit,Sedan,93
Audi,A4,2018,Hibrit,Hatchback,77
Audi,A4,2018,Hibrit,SUV,85
Audi,A4,2018,Hibrit,Ticari,95
Audi,A4,2018,Hibrit,Coupe,85
Audi,A4,2018,Elektrik,Sedan,0
Audi,A4,2018,Elektrik,Hatchback,0
Audi,A4,2018,Elektrik,SUV,0
Audi,A4,2018,Elektrik,Ticari,0
Audi,A4,2018,Elektrik,Coupe,0
Audi,A4,2019,Benzin,Sedan,146
Audi,A4,2019,Benzin,Hatchback,143
Audi,A4,2019,Benzin,SUV,144
Audi,A4,2019,Benzin,Ticari,144
Audi,A4,2019,Benzin,Coupe,145
Audi,A4,2019,Dizel,Sedan,118
Audi,A4,2019,Dizel,Hatchback,120
Audi,A4,2019,Dizel,SUV,123
Audi,A4,2019,Dizel,Ticari,129
Audi,A4,2019,Dizel,Coupe,125
Audi,A4,2019,LPG,Sedan,133
Audi,A4,2019,LPG,Hatchback,147
Audi,A4,2019,LPG,SUV,138
Audi,A4,2019,LPG,Ticari,139
Audi,A4,2019,LPG,Coupe,141
Audi,A4,2019,Hibrit,Sedan,95
Audi,A4,2019,Hibrit,Hatchback,91
Audi,A4,2019,Hibrit,SUV,82
Audi,A4,2019,Hibrit,Ticari,95
Audi,A4,2019,Hibrit,Coupe,87
Audi,A4,2019,Elektrik,Sedan,0
Audi,A4,2019,Elektrik,Hatchback,0
Audi,A4,2019,Elektrik,SUV,0
Audi,A4,2019,Elektrik,Ticari,1
Audi,A4,2019,Elektrik,Coupe,0
Audi,A4,2020,Benzin,Sedan,144
Audi,A4,2020,Benzin,Hatchback,149
Audi,A4,2020,Benzin,SUV,159
Audi,A4,2020,Benzin,Ticari,156
Audi,A4,2020,Benzin,Coupe,160
Audi,A4,2020,Dizel,Sedan,133
Audi,A4,2020,Dizel,Hatchback,134
Audi,A4,2020,Dizel,SUV,122
Audi,A4,2020,Dizel,Ticari,127
Audi,A4,2020,Dizel,Coupe,131
Audi,A4,2020,LPG,Sedan,145
Audi,A4,2020,LPG,Hatchback,139
Audi,A4,2020,LPG,SUV,133
Audi,A4,2020,LPG,Ticari,131
Audi,A4,2020,LPG,Coupe,136
Audi,A4,2020,Hibrit,Sedan,98
Audi,A4,2020,Hibrit,Hatchback,96
Audi,A4,2020,Hibrit,SUV,86
Audi,A4,2020,Hibrit,Ticari,88
Audi,A4,2020,Hibrit,Coupe,89
Audi,A4,2020,Elektrik,Sedan,0
Audi,A4,2020,Elektrik,Hatchback,0
Audi,A4,2020,Elektrik,SUV,0
Audi,A4,2020,Elektrik,Ticari,0
Audi,A4,2020,Elektrik,Coupe,0
Audi,A4,2021,Benzin,Sedan,151
Audi,A4,2021,Benzin,Hatchback,151
Audi,A4,2021,Benzin,SUV,164
Audi,A4,2021,Benzin,Ticari,161
Audi,A4,2021,Benzin,Coupe,155
Audi,A4,2021,Dizel,Sedan,130
Audi,A4,2021,Dizel,Hatchback,138
Audi,A4,2021,Dizel,SUV,140
Audi,A4,2021,Dizel,Ticari,122
Audi,A4,2021,Dizel,Coupe,122
Audi,A4,2021,LPG,Sedan,139
Audi,A4,2021,LPG,Hatchback,133
Audi,A4,2021,LPG,SUV,141
Audi,A4,2021,LPG,Ticari,134
Audi,A4,2021,LPG,Coupe,148
Audi,A4,2021,Hibrit,Sedan,93
Audi,A4,2021,Hibrit,Hatchback,89
Audi,A4,2021,Hibrit,SUV,94
Audi,A4,2021,Hibrit,Ticari,88
Audi,A4,2021,Hibrit,Coupe,86
Audi,A4,2021,Elektrik,Sedan,0
Audi,A4,2021,Elektrik,Hatchback,0
Audi,A4,2021,Elektrik,SUV,0
Audi,A4,2021,Elektrik,Ticari,0
Audi,A4,2021,Elektrik,Coupe,0
Audi,A4,2022,Benzin,Sedan,151
Audi,A4,2022,Benzin,Hatchback,156
Audi,A4,2022,Benzin,SUV,158
Audi,A4,2022,Benzin,Ticari,156
Audi,A4,2022,Benzin,Coupe,157
Audi,A4,2022,Dizel,Sedan,139
Audi,A4,2022,Dizel,Hatchback,124
Audi,A4,2022,Dizel,SUV,125
Audi,A4,2022,Dizel,Ticari,136
Audi,A4,2022,Dizel,Coupe,141
Audi,A4,2022,LPG,Sedan,134
Audi,A4,2022,LPG,Hatchback,148
Audi,A4,2022,LPG,SUV,148
Audi,A4,2022,LPG,Ticari,139
Audi,A4,2022,LPG,Coupe,135
Audi,A4,2022,Hibrit,Sedan,86
Audi,A4,2022,Hibrit,Hatchback,98
Audi,A4,2022,Hibrit,SUV,97
Audi,A4,2022,Hibrit,Ticari,89
Audi,A4,2022,Hibrit,Coupe,88
Audi,A4,2022,Elektrik,Sedan,0
Audi,A4,2022,Elektrik,Hatchback,0
Audi,A4,2022,Elektrik,SUV,3
Audi,A4,2022,Elektrik,Ticari,3
Audi,A4,2022,Elektrik,Coupe,0
Audi,A4,2023,Benzin,Sedan,151
Audi,A4,2023,Benzin,Hatchback,152
Audi,A4,2023,Benzin,SUV,158
Audi,A4,2023,Benzin,Ticari,158
Audi,A4,2023,Benzin,Coupe,160
Audi,A4,2023,Dizel,Sedan,129
Audi,A4,2023,Dizel,Hatchback,139
Audi,A4,2023,Dizel,SUV,138
Audi,A4,2023,Dizel,Ticari,140
Audi,A4,2023,Dizel,Coupe,126
Audi,A4,2023,LPG,Sedan,148
Audi,A4,2023,LPG,Hatchback,143
Audi,A4,2023,LPG,SUV,143
Audi,A4,2023,LPG,Ticari,147
Audi,A4,2023,LPG,Coupe,143
Audi,A4,2023,Hibrit,Sedan,101
Audi,A4,2023,Hibrit,Hatchback,89
Audi,A4,2023,Hibrit,SUV,103
Audi,A4,2023,Hibrit,Ticari,89
Audi,A4,2023,Hibrit,Coupe,86
Audi,A4,2023,Elektrik,Sedan,0
Audi,A4,2023,Elektrik,Hatchback,2
Audi,A4,2023,Elektrik,SUV,0
Audi,A4,2023,Elektrik,Ticari,1
Audi,A4,2023,Elektrik,Coupe,0
Audi,A4,2024,Benzin,Sedan,159
Audi,A4,2024,Benzin,Hatchback,156
Audi,A4,2024,Benzin,SUV,168
Audi,A4,2024,Benzin,Ticari,167
Audi,A4,2024,Benzin,Coupe,152
Audi,A4,2024,Dizel,Sedan,132
Audi,A4,2024,Dizel,Hatchback,144
Audi,A4,2024,Dizel,SUV,132
Audi,A4,2024,Dizel,Ticari,133
Audi,A4,2024,Dizel,Coupe,136
Audi,A4,2024,LPG,Sedan,149
Audi,A4,2024,LPG,Hatchback,135
Audi,A4,2024,LPG,SUV,151
Audi,A4,2024,LPG,Ticari,137
Audi,A4,2024,LPG,Coupe,137
Audi,A4,2024,Hibrit,Sedan,89
Audi,A4,2024,Hibrit,Hatchback,96
Audi,A4,2024,Hibrit,SUV,94
Audi,A4,2024,Hibrit,Ticari,97
Audi,A4,2024,Hibrit,Coupe,95
Audi,A4,2024,Elektrik,Sedan,3
Audi,A4,2024,Elektrik,Hatchback,0
Audi,A4,2024,Elektrik,SUV,0
Audi,A4,2024,Elektrik,Ticari,6
Audi,A4,2024,Elektrik,Coupe,0
Audi,Q5,2005,Benzin,Sedan,122
Audi,Q5,2005,Benzin,Hatchback,124
Audi,Q5,2005,Benzin,SUV,139
Audi,Q5,2005,Benzin,Ticari,134
Audi,Q5,2005,Benzin,Coupe,138
Audi,Q5,2005,Dizel,Sedan,108
Audi,Q5,2005,Dizel,Hatchback,106
Audi,Q5,2005,Dizel,SUV,105
Audi,Q5,2005,Dizel,Ticari,106
Audi,Q5,2005,Dizel,Coupe,105
Audi,Q5,2005,LPG,Sedan,114
Audi,Q5,2005,LPG,Hatchback,109
Audi,Q5,2005,LPG,SUV,120
Audi,Q5,2005,LPG,Ticari,124
Audi,Q5,2005,LPG,Coupe,110
Audi,Q5,2005,Hibrit,Sedan,65
Audi,Q5,2005,Hibrit,Hatchback,68
Audi,Q5,2005,Hibrit,SUV,75
Audi,Q5,2005,Hibrit,Ticari,68
Audi,Q5,2005,Hibrit,Coupe,62
Audi,Q5,2005,Elektrik,Sedan,0
Audi,Q5,2005,Elektrik,Hatchback,0
Audi,Q5,2005,Elektrik,SUV,0
Audi,Q5,2005,Elektrik,Ticari,0
Audi,Q5,2005,Elektrik,Coupe,0
Audi,Q5,2006,Benzin,Sedan,128
Audi,Q5,2006,Benzin,Hatchback,133
Audi,Q5,2006,Benzin,SUV,135
Audi,Q5,2006,Benzin,Ticari,136
Audi,Q5,2006,Benzin,Coupe,123
Audi,Q5,2006,Dizel,Sedan,114
Audi,Q5,2006,Dizel,Hatchback,98
Audi,Q5,2006,Dizel,SUV,116
Audi,Q5,2006,Dizel,Ticari,101
Audi,Q5,2006,Dizel,Coupe,105
Audi,Q5,2006,LPG,Sedan,112
Audi,Q5,2006,LPG,Hatchback,124
Audi,Q5,2006,LPG,SUV,121
Audi,Q5,2006,LPG,Ticari,118
Audi,Q5,2006,LPG,Coupe,124
Audi,Q5,2006,Hibrit,Sedan,66
Audi,Q5,2006,Hibrit,Hatchback,59
Audi,Q5,2006,Hibrit,SUV,65
Audi,Q5,2006,Hibrit,Ticari,61
Audi,Q5,2006,Hibrit,Coupe,60
Audi,Q5,2006,Elektrik,Sedan,0
Audi,Q5,2006,Elektrik,Hatchback,0
Audi,Q5,2006,Elektrik,SUV,0
Audi,Q5,2006,Elektrik,Ticari,0
Audi,Q5,2006,Elektrik,Coupe,0
Audi,Q5,2007,Benzin,Sedan,130
Audi,Q5,2007,Benzin,Hatchback,143
Audi,Q5,2007,Benzin,SUV,131
Audi,Q5,2007,Benzin,Ticari,132
Audi,Q5,2007,Benzin,Coupe,128
Audi,Q5,2007,Dizel,Sedan,99
Audi,Q5,2007,Dizel,Hatchback,103
Audi,Q5,2007,Dizel,SUV,111
Audi,Q5,2007,Dizel,Ticari,106
Audi,Q5,2007,Dizel,Coupe,113
Audi,Q5,2007,LPG,Sedan,120
Audi,Q5,2007,LPG,Hatchback,113
Audi,Q5,2007,LPG,SUV,112
Audi,Q5,2007,LPG,Ticari,116
Audi,Q5,2007,LPG,Coupe,126
Audi,Q5,2007,Hibrit,Sedan,71
Audi,Q5,2007,Hibrit,Hatchback,60
Audi,Q5,2007,Hibrit,SUV,69
Audi,Q5,2007,Hibrit,Ticari,61
Audi,Q5,2007,Hibrit,Coupe,66
Audi,Q5,2007,Elektrik,Sedan,0
Audi,Q5,2007,Elektrik,Hatchback,0
Audi,Q5,2007,Elektrik,SUV,0
Audi,Q5,2007,Elektrik,Ticari,0
Audi,Q5,2007,Elektrik,Coupe,0
Audi,Q5,2008,Benzin,Sedan,133
Audi,Q5,2008,Benzin,Hatchback,130
Audi,Q5,2008,Benzin,SUV,135
Audi,Q5,2008,Benzin,Ticari,139
Audi,Q5,2008,Benzin,Coupe,142
Audi,Q5,2008,Dizel,Sedan,110
Audi,Q5,2008,Dizel,Hatchback,116
Audi,Q5,2008,Dizel,SUV,101
Audi,Q5,2008,Dizel,Ticari,120
Audi,Q5,2008,Dizel,Coupe,114
Audi,Q5,2008,LPG,Sedan,118
Audi,Q5,2008,LPG,Hatchback,113
Audi,Q5,2008,LPG,SUV,123
Audi,Q5,2008,LPG,Ticari,119
Audi,Q5,2008,LPG,Coupe,126
Audi,Q5,2008,Hibrit,Sedan,68
Audi,Q5,2008,Hibrit,Hatchback,66
Audi,Q5,2008,Hibrit,SUV,61
Audi,Q5,2008,Hibrit,Ticari,71
Audi,Q5,2008,Hibrit,Coupe,64
Audi,Q5,2008,Elektrik,Sedan,0
Audi,Q5,2008,Elektrik,Hatchback,0
Audi,Q5,2008,Elektrik,SUV,0
Audi,Q5,2008,Elektrik,Ticari,0
Audi,Q5,2008,Elektrik,Coupe,0
Audi,Q5,2009,Benzin,Sedan,131
Audi,Q5,2009,Benzin,Hatchback,141
Audi,Q5,2009,Benzin,SUV,138
Audi,Q5,2009,Benzin,Ticari,140
Audi,Q5,2009,Benzin,Coupe,129
Audi,Q5,2009,Dizel,Sedan,117
Audi,Q5,2009,Dizel,Hatchback,109
Audi,Q5,2009,Dizel,SUV,117
Audi,Q5,2009,Dizel,Ticari,121
Audi,Q5,2009,Dizel,Coupe,113
Audi,Q5,2009,LPG,Sedan,126
Audi,Q5,2009,LPG,Hatchback,130
Audi,Q5,2009,LPG,SUV,130
Audi,Q5,2009,LPG,Ticari,128
Audi,Q5,2009,LPG,Coupe,116
Audi,Q5,2009,Hibrit,Sedan,81
Audi,Q5,2009,Hibrit,Hatchback,79
Audi,Q5,2009,Hibrit,SUV,72
Audi,Q5,2009,Hibrit,Ticari,82
Audi,Q5,2009,Hibrit,Coupe,73
Audi,Q5,2009,Elektrik,Sedan,0
Audi,Q5,2009,Elektrik,Hatchback,0
Audi,Q5,2009,Elektrik,SUV,0
Audi,Q5,2009,Elektrik,Ticari,0
Audi,Q5,2009,Elektrik,Coupe,0
Audi,Q5,2010,Benzin,Sedan,130
Audi,Q5,2010,Benzin,Hatchback,136
Audi,Q5,2010,Benzin,SUV,135
Audi,Q5,2010,Benzin,Ticari,141
Audi,Q5,2010,Benzin,Coupe,140
Audi,Q5,2010,Dizel,Sedan,108
Audi,Q5,2010,Dizel,Hatchback,108
Audi,Q5,2010,Dizel,SUV,104
Audi,Q5,2010,Dizel,Ticari,118
Audi,Q5,2010,Dizel,Coupe,110
Audi,Q5,2010,LPG,Sedan,129
Audi,Q5,2010,LPG,Hatchback,119
Audi,Q5,2010,LPG,SUV,123
Audi,Q5,2010,LPG,Ticari,129
Audi,Q5,2010,LPG,Coupe,132
Audi,Q5,2010,Hibrit,Sedan,68
Audi,Q5,2010,Hibrit,Hatchback,78
Audi,Q5,2010,Hibrit,SUV,77
Audi,Q5,2010,Hibrit,Ticari,67
Audi,Q5,2010,Hibrit,Coupe,78
Audi,Q5,2010,Elektrik,Sedan,0
Audi,Q5,2010,Elektrik,Hatchback,0
Audi,Q5,2010,Elektrik,SUV,0
Audi,Q5,2010,Elektrik,Ticari,0
Audi,Q5,2010,Elektrik,Coupe,0
Audi,Q5,2011,Benzin,Sedan,138
Audi,Q5,2011,Benzin,Hatchback,132
Audi,Q5,2011,Benzin,SUV,144
Audi,Q5,2011,Benzin,Ticari,138
Audi,Q5,2011,Benzin,Coupe,136
Audi,Q5,2011,Dizel,Sedan,110
Audi,Q5,2011,Dizel,Hatchback,125
Audi,Q5,2011,Dizel,SUV,107
Audi,Q5,2011,Dizel,Ticari,117
Audi,Q5,2011,Dizel,Coupe,119
Audi,Q5,2011,LPG,Sedan,125
Audi,Q5,2011,LPG,Hatchback,133
Audi,Q5,2011,LPG,SUV,121
Audi,Q5,2011,LPG,Ticari,125
Audi,Q5,2011,LPG,Coupe,129
Audi,Q5,2011,Hibrit,Sedan,80
Audi,Q5,2011,Hibrit,Hatchback,83
Audi,Q5,2011,Hibrit,SUV,71
Audi,Q5,2011,Hibrit,Ticari,77
Audi,Q5,2011,Hibrit,Coupe,76
Audi,Q5,2011,Elektrik,Sedan,0
Audi,Q5,2011,Elektrik,Hatchback,0
Audi,Q5,2011,Elektrik,SUV,0
Audi,Q5,2011,Elektrik,Ticari,0
Audi,Q5,2011,Elektrik,Coupe,0
Audi,Q5,2012,Benzin,Sedan,147
Audi,Q5,2012,Benzin,Hatchback,135
Audi,Q5,2012,Benzin,SUV,143
Audi,Q5,2012,Benzin,Ticari,142
Audi,Q5,2012,Benzin,Coupe,144
Audi,Q5,2012,Dizel,Sedan,115
Audi,Q5,2012,Dizel,Hatchback,114
Audi,Q5,2012,Dizel,SUV,117
Audi,Q5,2012,Dizel,Ticari,112
Audi,Q5,2012,Dizel,Coupe,108
Audi,Q5,2012,LPG,Sedan,134
Audi,Q5,2012,LPG,Hatchback,135
Audi,Q5,2012,LPG,SUV,117
Audi,Q5,2012,LPG,Ticari,118
Audi,Q5,2012,LPG,Coupe,133
Audi,Q5,2012,Hibrit,Sedan,67
Audi,Q5,2012,Hibrit,Hatchback,79
Audi,Q5,2012,Hibrit,SUV,74
Audi,Q5,2012,Hibrit,Ticari,69
Audi,Q5,2012,Hibrit,Coupe,79
Audi,Q5,2012,Elektrik,Sedan,0
Audi,Q5,2012,Elektrik,Hatchback,0
Audi,Q5,2012,Elektrik,SUV,0
Audi,Q5,2012,Elektrik,Ticari,0
Audi,Q5,2012,Elektrik,Coupe,0
Audi,Q5,2013,Benzin,Sedan,144
Audi,Q5,2013,Benzin,Hatchback,138
Audi,Q5,2013,Benzin,SUV,139
Audi,Q5,2013,Benzin,Ticari,150
Audi,Q5,2013,Benzin,Coupe,141
Audi,Q5,2013,Dizel,Sedan,114
Audi,Q5,2013,Dizel,Hatchback,126
Audi,Q5,2013,Dizel,SUV,116
Audi,Q5,2013,Dizel,Ticari,117
Audi,Q5,2013,Dizel,Coupe,119
Audi,Q5,2013,LPG,Sedan,137
Audi,Q5,2013,LPG,Hatchback,132
Audi,Q5,2013,LPG,SUV,126
Audi,Q5,2013,LPG,Ticari,135
Audi,Q5,2013,LPG,Coupe,127
Audi,Q5,2013,Hibrit,Sedan,74
Audi,Q5,2013,Hibrit,Hatchback,79
Audi,Q5,2013,Hibrit,SUV,84
Audi,Q5,2013,Hibrit,Ticari,74
Audi,Q5,2013,Hibrit,Coupe,76
Audi,Q5,2013,Elektrik,Sedan,0
Audi,Q5,2013,Elektrik,Hatchback,0
Audi,Q5,2013,Elektrik,SUV,0
Audi,Q5,2013,Elektrik,Ticari,0
Audi,Q5,2013,Elektrik,Coupe,0
Audi,Q5,2014,Benzin,Sedan,154
Audi,Q5,2014,Benzin,Hatchback,151
Audi,Q5,2014,Benzin,SUV,137
Audi,Q5,2014,Benzin,Ticari,147
Audi,Q5,2014,Benzin,Coupe,136
Audi,Q5,2014,Dizel,Sedan,117
Audi,Q5,2014,Dizel,Hatchback,114
Audi,Q5,2014,Dizel,SUV,116
Audi,Q5,2014,Dizel,Ticari,110
Audi,Q5,2014,Dizel,Coupe,117
Audi,Q5,2014,LPG,Sedan,133
Audi,Q5,2014,LPG,Hatchback,136
Audi,Q5,2014,LPG,SUV,133
Audi,Q5,2014,LPG,Ticari,135
Audi,Q5,2014,LPG,Coupe,130
Audi,Q5,2014,Hibrit,Sedan,83
Audi,Q5,2014,Hibrit,Hatchback,77
Audi,Q5,2014,Hibrit,SUV,79
Audi,Q5,2014,Hibrit,Ticari,80
Audi,Q5,2014,Hibrit,Coupe,80
